1,1,209.00,252.00,92.00,39.00,1,1,1
1,2,123.00,340.00,131.00,54.00,1,1,1
1,3,735.00,269.00,69.00,36.00,1,1,1
2,1,209.00,252.00,92.00,39.10,1,1,1
2,2,100.00,344.00,133.00,54.00,1,1,1
2,3,722.00,271.00,70.00,37.00,1,1,1
3,1,209.00,252.10,92.00,39.00,1,1,1
3,2,75.00,347.00,135.00,55.00,1,1,1
3,3,708.00,273.00,71.00,37.00,1,1,1
4,1,209.00,252.10,92.00,39.10,1,1,1
4,2,50.00,351.00,139.00,56.00,1,1,1
4,3,694.00,275.00,72.00,38.00,1,1,1
5,1,209.00,252.10,92.00,39.10,1,1,1
5,2,23.00,355.00,141.00,56.00,1,1,1
5,3,680.00,277.00,74.00,39.00,1,1,1
6,1,209.00,252.20,92.00,39.10,1,1,1
6,2,0.00,359.00,141.00,57.00,1,1,1
6,3,666.00,279.00,76.00,40.00,1,1,1
7,1,209.00,252.20,92.00,39.10,1,1,1
7,2,0.00,362.00,116.00,55.00,1,1,1
7,3,651.00,281.00,78.00,41.00,1,1,1
8,1,209.00,252.20,92.00,39.20,1,1,1
8,2,0.00,366.00,94.00,55.00,1,1,1
8,3,637.00,283.00,79.00,42.00,1,1,1
9,1,209.00,252.30,92.00,39.10,1,1,1
9,2,0.00,370.00,68.00,53.00,1,1,1
9,3,623.00,286.00,80.00,42.00,1,1,1
10,1,209.00,252.30,92.00,39.20,1,1,1
10,2,0.00,374.00,44.00,49.00,1,1,1
10,3,607.00,288.00,84.00,42.00,1,1,1
11,1,209.00,252.30,92.00,39.20,1,1,1
11,2,0.00,380.00,19.00,41.00,1,1,1
11,3,591.00,290.00,85.00,43.00,1,1,1
12,1,209.00,252.40,92.00,39.20,1,1,1
12,3,576.00,292.00,88.00,43.00,1,1,1
13,1,209.00,252.40,92.00,39.20,1,1,1
13,3,559.00,294.00,89.00,41.00,1,1,1
14,1,209.00,252.40,92.00,39.30,1,1,1
14,3,543.00,296.00,90.00,42.00,1,1,1
15,1,209.00,252.50,92.00,39.20,1,1,1
15,3,526.00,299.00,92.00,42.00,1,1,1
16,1,209.00,252.50,92.00,39.30,1,1,1
16,3,509.00,301.00,92.00,44.00,1,1,1
17,1,209.00,252.50,92.00,39.30,1,1,1
17,3,493.00,304.00,94.00,45.00,1,1,1
18,1,209.00,252.60,92.00,39.30,1,1,1
18,3,476.00,306.00,95.00,46.00,1,1,1
19,1,209.00,252.60,92.00,39.30,1,1,1
19,3,460.00,308.00,94.00,47.00,1,1,1
20,1,209.00,252.60,92.00,39.40,1,1,1
20,3,442.00,311.00,97.00,47.00,1,1,1
21,1,209.00,252.70,92.00,39.30,1,1,1
21,3,425.00,313.00,100.00,49.00,1,1,1
22,1,209.00,252.70,92.00,39.40,1,1,1
22,3,408.00,316.00,101.00,49.00,1,1,1
23,1,209.00,252.70,92.00,39.40,1,1,1
23,3,389.00,319.00,102.00,50.00,1,1,1
24,1,209.00,252.80,92.00,39.40,1,1,1
24,3,371.00,322.00,104.00,51.00,1,1,1
25,1,209.00,252.80,92.00,39.40,1,1,1
25,3,352.00,325.00,103.00,52.00,1,1,1
26,1,209.00,252.80,92.00,39.50,1,1,1
26,3,332.00,328.00,106.00,53.00,1,1,1
27,1,209.00,252.90,92.00,39.40,1,1,1
27,3,313.00,331.00,107.00,54.00,1,1,1
28,1,209.00,252.90,92.00,39.50,1,1,1
28,3,292.00,334.00,110.00,55.00,1,1,1
29,1,209.00,252.90,92.00,39.50,1,1,1
29,3,272.00,338.00,112.00,56.00,1,1,1
30,1,209.00,253.00,92.00,39.50,1,1,1
30,3,251.00,341.00,113.00,58.00,1,1,1
31,1,209.00,253.00,92.00,39.50,1,1,1
31,3,225.00,345.00,120.00,59.00,1,1,1
32,1,209.00,253.10,92.00,39.50,1,1,1
32,3,202.00,349.00,124.00,60.00,1,1,1
33,1,209.00,253.10,92.00,39.50,1,1,1
33,3,177.00,353.00,130.00,61.00,1,1,1
34,1,209.00,253.10,92.00,39.60,1,1,1
34,3,151.00,357.00,136.00,63.00,1,1,1
35,1,209.00,253.20,92.00,39.50,1,1,1
35,3,127.00,361.00,140.00,64.00,1,1,1
36,1,209.00,253.20,92.00,39.60,1,1,1
36,3,101.00,365.00,142.00,66.00,1,1,1
37,1,209.00,253.20,92.00,39.60,1,1,1
37,3,75.00,369.00,147.00,68.00,1,1,1
38,1,209.00,253.30,92.00,39.60,1,1,1
38,3,48.00,374.00,150.00,69.00,1,1,1
39,1,209.00,253.30,92.00,39.60,1,1,1
39,3,19.00,378.00,156.00,71.00,1,1,1
40,1,209.00,253.30,92.00,39.70,1,1,1
40,3,0.00,383.00,150.00,72.00,1,1,1
41,1,209.00,253.40,92.00,39.60,1,1,1
41,3,0.00,389.00,126.00,72.00,1,1,1
42,1,209.00,253.40,92.00,39.70,1,1,1
42,3,0.00,393.00,101.00,70.00,1,1,1
43,1,209.00,253.40,92.00,39.70,1,1,1
43,3,0.00,398.00,75.00,65.00,1,1,1
44,1,209.00,253.50,92.00,39.70,1,1,1
44,3,0.00,409.00,47.00,55.00,1,1,1
45,1,209.00,253.50,92.00,39.70,1,1,1
45,3,0.00,422.00,20.00,37.00,1,1,1
46,1,209.00,253.50,92.00,39.80,1,1,1
47,1,209.00,253.60,92.00,39.70,1,1,1
48,1,209.00,253.60,92.00,39.80,1,1,1
49,1,209.00,253.60,92.00,39.80,1,1,1
50,1,209.00,253.70,92.00,39.80,1,1,1
51,1,209.00,253.70,92.00,39.80,1,1,1
51,4,958.00,232.00,2.00,48.00,1,1,1
52,1,209.00,253.70,92.00,39.90,1,1,1
52,4,952.00,225.80,8.00,54.00,1,1,1
53,1,209.00,253.80,92.00,39.80,1,1,1
53,4,947.00,225.90,13.00,56.00,1,1,1
54,1,209.00,253.80,92.00,39.90,1,1,1
