1,1,207.00,251.00,96.00,40.00,1,1,1
1,2,121.00,340.00,150.00,57.00,1,1,1
1,3,731.00,268.00,83.00,40.00,1,1,1
2,1,207.00,251.00,96.00,40.00,1,1,1
2,2,107.75,343.50,145.50,57.00,1,1,1
2,3,717.11,270.00,83.56,40.44,1,1,1
3,1,207.00,251.00,96.00,40.00,1,1,1
3,2,94.50,347.00,141.00,57.00,1,1,1
3,3,703.22,272.00,84.11,40.89,1,1,1
4,1,207.00,251.00,96.00,40.00,1,1,1
4,2,81.25,350.50,136.50,57.00,1,1,1
4,3,689.33,274.00,84.67,41.33,1,1,1
5,1,207.00,251.00,96.00,40.00,1,1,1
5,2,68.00,354.00,132.00,57.00,1,1,1
5,3,675.44,276.00,85.22,41.78,1,1,1
6,1,207.00,251.00,96.00,40.00,1,1,1
6,2,45.33,358.33,120.67,57.33,1,1,1
6,3,661.56,278.00,85.78,42.22,1,1,1
7,1,207.00,251.00,96.00,40.00,1,1,1
7,2,22.67,362.67,109.33,57.67,1,1,1
7,3,647.67,280.00,86.33,42.67,1,1,1
8,1,207.00,251.00,96.00,40.00,1,1,1
8,2,0.00,367.00,98.00,58.00,1,1,1
8,3,633.78,282.00,86.89,43.11,1,1,1
9,1,207.00,251.00,96.00,40.00,1,1,1
9,2,0.00,370.67,73.67,52.67,1,1,1
9,3,619.89,284.00,87.44,43.56,1,1,1
10,1,207.00,251.00,96.00,40.00,1,1,1
10,2,0.00,374.33,49.33,47.33,1,1,1
10,3,606.00,286.00,88.00,44.00,1,1,1
11,1,207.00,251.00,96.00,40.00,1,1,1
11,2,0.00,378.00,25.00,42.00,1,1,1
11,3,589.70,288.10,90.50,44.70,1,1,1
12,1,207.00,251.00,96.00,40.00,1,1,1
12,3,573.40,290.20,93.00,45.40,1,1,1
13,1,207.00,251.00,96.00,40.00,1,1,1
13,3,557.10,292.30,95.50,46.10,1,1,1
14,1,207.00,251.00,96.00,40.00,1,1,1
14,3,540.80,294.40,98.00,46.80,1,1,1
15,1,207.00,251.00,96.00,40.00,1,1,1
15,3,524.50,296.50,100.50,47.50,1,1,1
16,1,207.00,251.00,96.00,40.00,1,1,1
16,3,508.20,298.60,103.00,48.20,1,1,1
17,1,207.00,251.00,96.00,40.00,1,1,1
17,3,491.90,300.70,105.50,48.90,1,1,1
18,1,207.00,251.00,96.00,40.00,1,1,1
18,3,475.60,302.80,108.00,49.60,1,1,1
19,1,207.00,251.00,96.00,40.00,1,1,1
19,3,459.30,304.90,110.50,50.30,1,1,1
20,1,207.00,251.00,96.00,40.00,1,1,1
20,3,443.00,307.00,113.00,51.00,1,1,1
21,1,207.00,251.00,96.00,40.00,1,1,1
21,3,425.00,309.80,114.50,52.00,1,1,1
22,1,207.00,251.00,96.00,40.00,1,1,1
22,3,407.00,312.60,116.00,53.00,1,1,1
23,1,207.00,251.00,96.00,40.00,1,1,1
23,3,389.00,315.40,117.50,54.00,1,1,1
24,1,207.00,251.00,96.00,40.00,1,1,1
24,3,371.00,318.20,119.00,55.00,1,1,1
25,1,207.00,251.00,96.00,40.00,1,1,1
25,3,353.00,321.00,120.50,56.00,1,1,1
26,1,207.00,251.00,96.00,40.00,1,1,1
26,3,335.00,323.80,122.00,57.00,1,1,1
27,1,207.00,251.00,96.00,40.00,1,1,1
27,3,317.00,326.60,123.50,58.00,1,1,1
28,1,207.00,251.00,96.00,40.00,1,1,1
28,3,299.00,329.40,125.00,59.00,1,1,1
29,1,207.00,251.00,96.00,40.00,1,1,1
29,3,281.00,332.20,126.50,60.00,1,1,1
30,1,207.00,251.00,96.00,40.00,1,1,1
30,3,263.00,335.00,128.00,61.00,1,1,1
31,1,207.00,251.00,96.00,40.00,1,1,1
31,3,240.50,339.70,129.30,62.40,1,1,1
32,1,207.00,251.00,96.00,40.00,1,1,1
32,3,218.00,344.40,130.60,63.80,1,1,1
33,1,207.00,251.00,96.00,40.00,1,1,1
33,3,195.50,349.10,131.90,65.20,1,1,1
34,1,207.00,251.00,96.00,40.00,1,1,1
34,3,173.00,353.80,133.20,66.60,1,1,1
35,1,207.00,251.00,96.00,40.00,1,1,1
35,3,150.50,358.50,134.50,68.00,1,1,1
36,1,207.00,251.00,96.00,40.00,1,1,1
36,3,128.00,363.20,135.80,69.40,1,1,1
37,1,207.00,251.00,96.00,40.00,1,1,1
37,3,105.50,367.90,137.10,70.80,1,1,1
38,1,207.00,251.00,96.00,40.00,1,1,1
38,3,83.00,372.60,138.40,72.20,1,1,1
39,1,207.00,251.00,96.00,40.00,1,1,1
39,3,60.50,377.30,139.70,73.60,1,1,1
40,1,207.00,251.00,96.00,40.00,1,1,1
40,3,38.00,382.00,141.00,75.00,1,1,1
41,1,207.00,251.00,96.00,40.00,1,1,1
41,3,30.40,386.40,118.40,72.00,1,1,1
42,1,207.00,251.00,96.00,40.00,1,1,1
42,3,22.80,390.80,95.80,69.00,1,1,1
43,1,207.00,251.00,96.00,40.00,1,1,1
43,3,15.20,395.20,73.20,66.00,1,1,1
44,1,207.00,251.00,96.00,40.00,1,1,1
44,3,7.60,399.60,50.60,63.00,1,1,1
45,1,207.00,251.00,96.00,40.00,1,1,1
45,3,0.00,404.00,28.00,60.00,1,1,1
46,1,207.00,251.00,96.00,40.00,1,1,1
47,1,207.00,251.00,96.00,40.00,1,1,1
48,1,207.00,251.00,96.00,40.00,1,1,1
49,1,207.00,251.00,96.00,40.00,1,1,1
50,1,207.00,251.00,96.00,40.00,1,1,1
51,1,207.00,251.00,96.00,40.00,1,1,1
