1,1,94.93,1.00,219.67,53.33,1,1,1
1,2,314.67,1.00,394.60,109.87,1,1,1
1,3,54.40,58.67,121.53,60.73,1,1,1
2,1,94.93,1.00,219.67,53.33,1,1,1
2,2,313.81,1.00,394.60,109.87,1,1,1
2,3,37.33,55.68,116.84,58.60,1,1,1
3,1,94.93,1.00,219.67,53.33,1,1,1
3,2,312.96,1.00,394.60,109.87,1,1,1
3,3,20.27,52.69,112.14,56.47,1,1,1
4,1,94.93,1.00,219.67,53.33,1,1,1
4,2,312.11,1.00,394.38,110.08,1,1,1
4,3,1.00,50.13,111.36,54.55,1,1,1
5,1,94.93,1.00,219.67,53.33,1,1,1
5,2,311.25,1.00,393.96,110.51,1,1,1
5,3,1.00,48.00,93.01,52.84,1,1,1
6,1,94.93,1.00,219.67,53.33,1,1,1
6,2,310.40,1.00,393.53,110.93,1,1,1
6,3,1.00,45.87,74.67,51.13,1,1,1
7,1,94.93,1.00,219.67,53.33,1,1,1
7,2,310.83,1.00,392.68,111.36,1,1,1
7,3,1.00,45.01,58.45,47.72,1,1,1
8,1,94.93,1.00,219.67,53.33,1,1,1
8,2,311.25,1.00,391.83,111.79,1,1,1
8,3,1.00,44.16,42.24,44.31,1,1,1
9,1,94.93,1.00,219.67,53.33,1,1,1
9,2,311.04,1.00,391.40,112.00,1,1,1
10,1,94.93,1.00,219.67,53.33,1,1,1
10,2,310.19,1.00,391.40,112.00,1,1,1
11,1,94.93,1.00,219.67,53.33,1,1,1
11,2,309.33,1.00,391.40,112.00,1,1,1
11,4,873.60,180.27,85.40,86.33,1,1,1
12,1,94.93,1.00,219.67,53.33,1,1,1
12,2,310.61,1.00,389.70,111.15,1,1,1
12,4,829.65,169.17,129.35,93.59,1,1,1
13,1,94.93,1.00,219.67,53.33,1,1,1
13,2,311.89,1.00,387.99,110.29,1,1,1
13,4,785.71,158.08,173.29,100.84,1,1,1
14,1,95.36,1.00,219.24,54.19,1,1,1
14,2,312.11,1.00,387.56,110.29,1,1,1
14,4,743.68,148.69,215.32,105.75,1,1,1
15,1,96.21,1.00,218.39,55.89,1,1,1
15,2,311.25,1.00,388.42,111.15,1,1,1
15,4,703.57,141.01,236.10,108.31,1,1,1
16,1,97.07,1.00,217.53,57.60,1,1,1
16,2,310.40,1.00,389.27,112.00,1,1,1
16,4,663.47,133.33,257.00,110.87,1,1,1
16,5,1.00,168.53,49.07,84.20,1,1,1
17,1,97.07,1.00,217.53,57.60,1,1,1
17,2,310.40,1.00,389.27,112.00,1,1,1
17,4,625.49,126.51,249.75,108.73,1,1,1
17,5,1.00,168.53,70.40,96.15,1,1,1
18,1,97.07,1.00,217.53,57.60,1,1,1
18,2,310.40,1.00,389.27,112.00,1,1,1
18,4,587.52,119.68,242.49,106.60,1,1,1
18,5,1.00,168.53,91.73,108.10,1,1,1
19,1,97.07,1.00,217.53,57.60,1,1,1
19,2,310.40,1.00,389.27,112.00,1,1,1
19,4,552.32,113.71,234.17,103.61,1,1,1
19,5,1.00,172.59,114.35,115.98,1,1,1
20,1,97.07,1.00,217.53,57.60,1,1,1
20,2,310.40,1.00,389.27,112.00,1,1,1
20,4,519.89,108.59,224.79,99.77,1,1,1
20,5,1.00,180.69,138.24,119.83,1,1,1
21,1,97.07,1.00,217.53,57.60,1,1,1
21,2,310.40,1.00,389.27,112.00,1,1,1
21,4,487.47,103.47,215.40,95.93,1,1,1
21,5,1.00,188.80,162.13,123.67,1,1,1
22,1,97.07,1.00,217.53,57.60,1,1,1
22,2,310.40,1.00,389.27,112.00,1,1,1
22,4,459.73,100.48,208.15,89.96,1,1,1
22,5,12.37,197.76,180.20,130.92,1,1,1
23,1,97.07,1.00,217.53,57.60,1,1,1
23,2,310.40,1.00,389.27,112.00,1,1,1
23,4,432.00,97.49,200.89,83.99,1,1,1
23,5,22.61,206.72,199.40,138.17,1,1,1
24,1,97.07,1.00,217.53,57.60,1,1,1
24,2,310.40,1.00,389.27,112.00,1,1,1
24,4,404.91,93.23,194.28,80.78,1,1,1
24,5,39.89,216.32,216.47,146.49,1,1,1
25,1,97.07,1.00,217.53,57.60,1,1,1
25,2,310.40,1.00,389.27,112.00,1,1,1
25,4,378.45,87.68,188.31,80.36,1,1,1
25,5,64.21,226.56,231.40,155.88,1,1,1
26,1,97.07,1.00,217.53,57.60,1,1,1
26,2,310.40,1.00,389.27,112.00,1,1,1
26,4,352.00,82.13,182.33,79.94,1,1,1
26,5,88.53,236.80,246.34,165.27,1,1,1
27,1,97.07,1.00,217.53,57.60,1,1,1
27,2,310.40,1.00,389.27,112.00,1,1,1
27,4,330.67,78.29,177.64,77.80,1,1,1
27,5,117.97,250.45,265.96,173.38,1,1,1
28,1,97.07,1.00,217.53,57.60,1,1,1
28,2,310.40,1.00,389.27,112.00,1,1,1
28,4,309.33,74.45,172.95,75.67,1,1,1
28,5,147.41,264.11,285.59,181.48,1,1,1
29,1,97.07,1.00,217.53,57.60,1,1,1
29,2,310.40,1.00,389.27,112.00,1,1,1
29,4,289.07,70.83,167.61,73.74,1,1,1
29,5,181.97,279.47,307.35,193.21,1,1,1
30,1,97.07,1.00,217.53,57.60,1,1,1
30,2,310.40,1.00,389.27,112.00,1,1,1
30,4,269.87,67.41,161.64,72.04,1,1,1
30,5,221.65,296.53,331.24,208.58,1,1,1
31,1,97.07,1.00,217.53,57.60,1,1,1
31,2,310.40,1.00,389.27,112.00,1,1,1
31,4,250.67,64.00,155.66,70.33,1,1,1
31,5,261.33,313.60,355.14,225.40,1,1,1
31,6,813.87,152.53,145.13,88.47,1,1,1
32,1,97.07,1.00,217.53,57.60,1,1,1
32,2,310.40,1.00,389.27,112.00,1,1,1
32,4,233.17,61.87,150.98,69.05,1,1,1
32,5,312.96,333.23,371.35,205.77,1,1,1
32,6,772.48,144.43,186.52,94.44,1,1,1
33,1,97.07,1.00,217.53,57.60,1,1,1
33,2,310.40,1.00,389.27,112.00,1,1,1
33,4,215.68,59.73,146.28,67.78,1,1,1
33,5,364.59,352.85,387.56,186.15,1,1,1
33,6,731.09,136.32,227.91,100.41,1,1,1
34,1,97.07,1.00,217.53,57.60,1,1,1
34,2,310.40,1.00,389.27,112.00,1,1,1
34,4,199.04,57.60,141.59,65.64,1,1,1
34,5,423.47,374.40,391.18,164.60,1,1,1
34,6,691.41,127.57,240.58,102.12,1,1,1
35,1,97.07,1.00,217.53,57.60,1,1,1
35,2,310.40,1.00,389.27,112.00,1,1,1
35,4,183.25,55.47,136.90,62.65,1,1,1
35,5,489.60,397.87,382.23,141.13,1,1,1
35,6,653.44,118.19,231.19,99.56,1,1,1
36,1,97.07,1.00,217.53,57.60,1,1,1
36,2,310.40,1.00,389.27,112.00,1,1,1
36,4,167.47,53.33,132.20,59.67,1,1,1
36,5,555.73,421.33,373.27,117.67,1,1,1
36,6,615.47,108.80,221.80,97.00,1,1,1
37,1,97.07,1.00,217.53,57.60,1,1,1
37,2,310.40,1.00,389.27,112.00,1,1,1
37,4,152.96,50.35,129.64,59.24,1,1,1
37,5,651.31,451.63,293.48,87.37,1,1,1
37,6,580.05,103.25,216.68,93.59,1,1,1
38,1,97.07,1.00,217.53,57.60,1,1,1
38,2,310.40,1.00,389.27,112.00,1,1,1
38,4,138.45,47.36,127.08,58.81,1,1,1
38,5,746.88,481.92,212.12,57.08,1,1,1
38,6,544.64,97.71,211.56,90.17,1,1,1
39,1,97.07,1.00,217.53,57.60,1,1,1
39,2,310.40,1.00,389.27,112.00,1,1,1
39,4,125.23,45.01,123.66,57.96,1,1,1
39,6,512.21,93.01,204.52,86.12,1,1,1
40,1,97.07,1.00,217.53,57.60,1,1,1
40,2,310.40,1.00,389.27,112.00,1,1,1
40,4,113.28,43.31,119.40,56.68,1,1,1
40,6,482.77,89.17,195.56,81.43,1,1,1
41,1,97.07,1.00,217.53,57.60,1,1,1
41,2,310.40,1.00,389.27,112.00,1,1,1
41,4,101.33,41.60,115.14,55.40,1,1,1
41,6,453.33,85.33,186.60,76.74,1,1,1
42,1,97.07,1.00,217.53,57.60,1,1,1
42,2,310.40,1.00,389.27,112.00,1,1,1
42,4,89.81,39.89,112.58,54.12,1,1,1
42,6,426.45,80.64,180.63,74.60,1,1,1
43,1,97.07,1.00,217.53,57.60,1,1,1
43,2,310.40,1.00,389.27,112.00,1,1,1
43,4,78.29,38.19,110.02,52.84,1,1,1
43,6,399.57,75.95,174.66,72.46,1,1,1
44,1,97.07,1.00,217.53,57.60,1,1,1
44,2,310.40,1.00,389.27,112.00,1,1,1
44,4,66.56,36.05,107.67,51.77,1,1,1
44,6,374.19,71.68,168.25,70.55,1,1,1
45,1,97.07,1.00,217.53,57.60,1,1,1
45,2,310.40,1.00,389.27,112.00,1,1,1
45,4,54.61,33.49,105.54,50.92,1,1,1
45,6,350.29,67.84,161.43,68.84,1,1,1
46,1,97.07,1.00,217.53,57.60,1,1,1
46,2,310.40,1.00,389.27,112.00,1,1,1
46,4,42.67,30.93,103.40,50.07,1,1,1
46,6,326.40,64.00,154.60,67.13,1,1,1
47,1,97.07,1.00,217.53,57.60,1,1,1
47,2,310.40,1.00,389.27,112.00,1,1,1
47,4,32.43,29.23,102.12,50.07,1,1,1
47,6,306.35,60.16,148.20,67.56,1,1,1
48,1,97.07,1.00,217.53,57.60,1,1,1
48,2,310.40,1.00,389.27,112.00,1,1,1
48,4,22.19,27.52,100.84,50.07,1,1,1
48,6,286.29,56.32,141.80,67.99,1,1,1
49,1,97.07,1.00,217.53,57.60,1,1,1
49,2,310.40,1.00,389.27,112.00,1,1,1
49,4,14.29,26.45,97.43,49.21,1,1,1
49,6,267.09,52.91,136.68,66.92,1,1,1
50,1,97.07,1.00,217.53,57.60,1,1,1
50,2,310.40,1.00,389.27,112.00,1,1,1
50,4,1.00,26.03,99.63,47.51,1,1,1
50,6,248.75,49.92,132.84,64.36,1,1,1
51,1,97.07,1.00,217.53,57.60,1,1,1
51,2,310.40,1.00,389.27,112.00,1,1,1
51,4,1.00,25.60,88.53,45.80,1,1,1
51,6,230.40,46.93,129.00,61.80,1,1,1
52,1,97.07,1.00,217.53,57.60,1,1,1
52,2,310.40,1.00,389.27,112.00,1,1,1
52,4,1.00,23.47,78.29,45.80,1,1,1
52,6,213.33,46.08,125.59,59.67,1,1,1
53,1,97.07,1.00,217.53,57.60,1,1,1
53,2,310.40,1.00,389.27,112.00,1,1,1
53,4,1.00,21.33,68.05,45.80,1,1,1
53,6,196.27,45.23,122.17,57.53,1,1,1
54,1,97.07,1.00,217.53,57.60,1,1,1
54,2,310.40,1.00,389.27,112.00,1,1,1
54,4,1.00,19.84,58.45,45.16,1,1,1
54,6,180.69,43.52,119.62,56.25,1,1,1
55,1,97.07,1.00,217.53,57.60,1,1,1
55,2,310.40,1.00,389.27,112.00,1,1,1
55,4,1.00,18.99,49.49,43.88,1,1,1
55,6,166.61,40.96,117.91,55.83,1,1,1
56,1,97.07,1.00,217.53,57.60,1,1,1
56,2,310.40,1.00,389.27,112.00,1,1,1
56,4,1.00,18.13,40.53,42.60,1,1,1
56,6,152.53,38.40,116.20,55.40,1,1,1
57,1,97.07,1.00,217.53,57.60,1,1,1
57,2,310.40,1.00,389.27,112.00,1,1,1
57,6,140.16,36.69,112.36,54.97,1,1,1
58,1,97.07,1.00,217.53,57.60,1,1,1
58,2,310.40,1.00,389.27,112.00,1,1,1
58,6,127.79,34.99,108.52,54.55,1,1,1
59,1,97.07,1.00,216.68,56.75,1,1,1
59,2,310.40,1.00,389.48,109.87,1,1,1
59,6,115.63,33.71,104.46,53.27,1,1,1
60,1,97.07,1.00,214.97,55.04,1,1,1
60,2,310.40,1.00,389.91,105.60,1,1,1
60,6,103.68,32.85,100.20,51.13,1,1,1
